track_uri,name,popularity,valence,acousticness,energy,analysis_url
19OsDvOm2hw28Bqg7wo4Ox,Cicatrices,1,0.27,0.695,0.814,https://api.spotify.com/v1/audio-analysis/19OsDvOm2hw28Bqg7wo4Ox
6rwYZI7sVX2fIdTmc27flL,Volver,59,0.451,0.511,0.677,https://api.spotify.com/v1/audio-analysis/6rwYZI7sVX2fIdTmc27flL
5tL5OWnOFNgGhRu3frvYGT,Shorty,62,0.26,0.101,0.587,https://api.spotify.com/v1/audio-analysis/5tL5OWnOFNgGhRu3frvYGT
5BopknbHSxEm9Ohcs4IbGu,Veneno,64,0.708,0.615,0.723,https://api.spotify.com/v1/audio-analysis/5BopknbHSxEm9Ohcs4IbGu
036QM4rIhz7A7n66IWA7Ej,Shars 2020,0,0.468,0.241,0.587,https://api.spotify.com/v1/audio-analysis/036QM4rIhz7A7n66IWA7Ej
4vI7HAK6oC52MfOYlICa0l,Shars 2019,0,0.834,0.748,0.607,https://api.spotify.com/v1/audio-analysis/4vI7HAK6oC52MfOYlICa0l
7aKXQCV7TaA56bnhXTxJFn,Reproches,58,0.38,0.419,0.909,https://api.spotify.com/v1/audio-analysis/7aKXQCV7TaA56bnhXTxJFn
20u2zomBmzbAI85bP9vkYj,Si Vuelves Tarde,59,0.449,0.0837,0.715,https://api.spotify.com/v1/audio-analysis/20u2zomBmzbAI85bP9vkYj
6Z1tZjQzSgEVoLYc5FE7pw,Lo Real,56,0.575,0.297,0.567,https://api.spotify.com/v1/audio-analysis/6Z1tZjQzSgEVoLYc5FE7pw
0frbDonZlnjEaxKnPKclb3,Ahora Corren,57,0.469,0.0159,0.797,https://api.spotify.com/v1/audio-analysis/0frbDonZlnjEaxKnPKclb3
1J2LwSgNeYGtAZdlF4jZH3,I Love You a Lo Vío,56,0.499,0.5,0.8,https://api.spotify.com/v1/audio-analysis/1J2LwSgNeYGtAZdlF4jZH3
2dsPcMZKwBoJvmf7ycxQ6T,光 Luz,0,0.634,0.0888,0.933,https://api.spotify.com/v1/audio-analysis/2dsPcMZKwBoJvmf7ycxQ6T
3OyQhuxr8fFaTnh5sHURci,By My Own,57,0.511,0.463,0.523,https://api.spotify.com/v1/audio-analysis/3OyQhuxr8fFaTnh5sHURci
5BSz8sJO2YmKfNVQG7fq2J,ULT,52,0.233,0.113,0.786,https://api.spotify.com/v1/audio-analysis/5BSz8sJO2YmKfNVQG7fq2J
3RlurnnuVkVbaN6lul4136,Close Your Eyes (And Count to Fuck),56,0.493,0.0125,0.662,https://api.spotify.com/v1/audio-analysis/3RlurnnuVkVbaN6lul4136
7eaKWfov7b2Qa2n6HTesL3,Shabba (feat. A$AP Rocky),63,0.435,0.0715,0.712,https://api.spotify.com/v1/audio-analysis/7eaKWfov7b2Qa2n6HTesL3
6edELxYQ2JRyNOV3cy4vcX,Hard Knock Life (The Ghetto Anthem),0,0.592,0.0912,0.674,https://api.spotify.com/v1/audio-analysis/6edELxYQ2JRyNOV3cy4vcX
72DuDVv06ZtKDceAlq40f2,Calm Down (feat. Eminem),45,0.378,0.0287,0.827,https://api.spotify.com/v1/audio-analysis/72DuDVv06ZtKDceAlq40f2
47wZfF4OdME3xkIPhhpSSF,Gimme Some More,59,0.78,0.00832,0.855,https://api.spotify.com/v1/audio-analysis/47wZfF4OdME3xkIPhhpSSF
3uJFmluXzYedoJcvhpC1AW,Hot Shit (feat. Ye & Lil Durk),71,0.523,0.00152,0.685,https://api.spotify.com/v1/audio-analysis/3uJFmluXzYedoJcvhpC1AW
59q0gDvWPoL2DQ1SAt5ZLY,What Up Gangsta,60,0.292,0.00225,0.788,https://api.spotify.com/v1/audio-analysis/59q0gDvWPoL2DQ1SAt5ZLY
4F4neui0edP1ozygvFiCi7,Rock The Bells,49,0.285,0.00596,0.517,https://api.spotify.com/v1/audio-analysis/4F4neui0edP1ozygvFiCi7
1nSPlJY53DG3avK6UfpDpZ,Jeremías 17-5,70,0.408,0.157,0.791,https://api.spotify.com/v1/audio-analysis/1nSPlJY53DG3avK6UfpDpZ
5QFJQXKRRKpEumd5BE8raa,The Watcher,0,0.511,0.188,0.487,https://api.spotify.com/v1/audio-analysis/5QFJQXKRRKpEumd5BE8raa
1Kqp9djNwTIhCsMOeRxrYu,99 Problems,0,0.461,0.00684,0.88,https://api.spotify.com/v1/audio-analysis/1Kqp9djNwTIhCsMOeRxrYu
0T0vseuNB4KC8opkrCLNbc,23,70,0.256,0.00424,0.487,https://api.spotify.com/v1/audio-analysis/0T0vseuNB4KC8opkrCLNbc
2ezDmSQMwULCfCoJqJzskw,Crack A Bottle,0,0.391,0.0864,0.874,https://api.spotify.com/v1/audio-analysis/2ezDmSQMwULCfCoJqJzskw
5hYr8yRbQLFE20oS7Mi3T2,(Rock) Superstar (feat. Chino Moreno & Everlast),61,0.722,0.0142,0.762,https://api.spotify.com/v1/audio-analysis/5hYr8yRbQLFE20oS7Mi3T2
2Qq2O47kcBU3FksKmDSiPn,Fuck Dying,49,0.357,0.138,0.733,https://api.spotify.com/v1/audio-analysis/2Qq2O47kcBU3FksKmDSiPn
6C7cAEtIyaPbQC8IZFBlZp,Rap Ka Mausam,39,0.39,0.345,0.873,https://api.spotify.com/v1/audio-analysis/6C7cAEtIyaPbQC8IZFBlZp
6sXibluMzgiLgLBvjySOdd,Angaar,49,0.696,0.0327,0.901,https://api.spotify.com/v1/audio-analysis/6sXibluMzgiLgLBvjySOdd
38F8BE500Tybqd3jrzp5Av,Soch,54,0.362,0.00764,0.494,https://api.spotify.com/v1/audio-analysis/38F8BE500Tybqd3jrzp5Av
2SUeLVqGevL9y5Qrd7utm6,The Re-Up,39,0.575,0.0231,0.789,https://api.spotify.com/v1/audio-analysis/2SUeLVqGevL9y5Qrd7utm6
3c1fI9dVeR0nKFkOYh3Sj0,I Like The Way She Do It,48,0.282,0.00859,0.806,https://api.spotify.com/v1/audio-analysis/3c1fI9dVeR0nKFkOYh3Sj0
5Rbj8akony3l0NNM5TjH1F,Wiley Flow,60,0.475,0.241,0.68,https://api.spotify.com/v1/audio-analysis/5Rbj8akony3l0NNM5TjH1F
2JPavCWYtpCSnyLwnLBvXZ,Long Live A$AP,0,0.399,0.61,0.832,https://api.spotify.com/v1/audio-analysis/2JPavCWYtpCSnyLwnLBvXZ
377CxyNgbVwLNkFMcw8cL2,No Apologies,49,0.083,0.0171,0.73,https://api.spotify.com/v1/audio-analysis/377CxyNgbVwLNkFMcw8cL2
2s1nxW4nd7N8bS946VwRaG,Medicine Ball,37,0.695,0.105,0.943,https://api.spotify.com/v1/audio-analysis/2s1nxW4nd7N8bS946VwRaG
7qAwnjc2qPbpK1gB4VRwXW,I Remember (feat. Roddy Ricch & Kodak Black),0,0.428,0.074,0.571,https://api.spotify.com/v1/audio-analysis/7qAwnjc2qPbpK1gB4VRwXW
4MUlNqSrMeFAHA6VpJKMo8,No Time Wasted (feat. Future),76,0.105,0.00642,0.495,https://api.spotify.com/v1/audio-analysis/4MUlNqSrMeFAHA6VpJKMo8
6w9GrSUaQQIaMBYtabge7p,Embarrassed (feat. Travis Scott),76,0.543,0.382,0.496,https://api.spotify.com/v1/audio-analysis/6w9GrSUaQQIaMBYtabge7p
2fpTRcMLt4aKlqULOwuXUP,Shmunk (feat. YoungBoy Never Broke Again),74,0.096,0.0204,0.647,https://api.spotify.com/v1/audio-analysis/2fpTRcMLt4aKlqULOwuXUP
6R6ZS5HYH4RdXkjEwEJO5R,One Up,68,0.743,0.322,0.664,https://api.spotify.com/v1/audio-analysis/6R6ZS5HYH4RdXkjEwEJO5R
6R6ZS5HYH4RdXkjEwEJO5R,One Up,68,0.743,0.322,0.664,https://api.spotify.com/v1/audio-analysis/6R6ZS5HYH4RdXkjEwEJO5R
1iQxvF3AQ7Bs3RTBuXqZOA,Dirt,67,0.506,0.019,0.379,https://api.spotify.com/v1/audio-analysis/1iQxvF3AQ7Bs3RTBuXqZOA
2g3qKijfeHfDyM7Fmaoi5M,Blow,67,0.584,0.0579,0.742,https://api.spotify.com/v1/audio-analysis/2g3qKijfeHfDyM7Fmaoi5M
7M3h8JeDhIQIsdQdMrWohi,Ex’s (Phatnall Remix) (with Lil Durk),61,0.373,0.0538,0.647,https://api.spotify.com/v1/audio-analysis/7M3h8JeDhIQIsdQdMrWohi
2NV0mpU5YbyJXydzYPgw5O,AIN'T GONNA ANSWER,0,0.763,0.0808,0.875,https://api.spotify.com/v1/audio-analysis/2NV0mpU5YbyJXydzYPgw5O
39uEuUEWsAZtozSQRPlf62,I'M THAT BITCH,0,0.723,0.328,0.636,https://api.spotify.com/v1/audio-analysis/39uEuUEWsAZtozSQRPlf62
7k5lDslyLbcykzUOPGEdKR,Love For The Streets,67,0.753,0.172,0.733,https://api.spotify.com/v1/audio-analysis/7k5lDslyLbcykzUOPGEdKR
1tIgeZloeOtSJrVx9WiArC,HOME,65,0.433,0.347,0.467,https://api.spotify.com/v1/audio-analysis/1tIgeZloeOtSJrVx9WiArC
5k3xP19vac82Kweo4mOvlw,Passionate (feat. Roddy Ricch),64,0.214,0.596,0.573,https://api.spotify.com/v1/audio-analysis/5k3xP19vac82Kweo4mOvlw
0pGecxPm2EOIQgc241d38t,Us Against the World - Remix,69,0.588,0.0952,0.663,https://api.spotify.com/v1/audio-analysis/0pGecxPm2EOIQgc241d38t
1T4k0sw0HldDg004Kw4Oct,Forever (feat. Fridayy),76,0.137,0.414,0.251,https://api.spotify.com/v1/audio-analysis/1T4k0sw0HldDg004Kw4Oct
3084aAzars6DR26nCWO9Ep,Quickie,72,0.347,0.0901,0.506,https://api.spotify.com/v1/audio-analysis/3084aAzars6DR26nCWO9Ep
3qk2QJ5JR6IO2LBMqkOnx7,Number One Candidate,61,0.541,0.00774,0.621,https://api.spotify.com/v1/audio-analysis/3qk2QJ5JR6IO2LBMqkOnx7
6iJUSrA6XoX4FNLGPqzHOv,Martin's Sofa,71,0.595,0.255,0.612,https://api.spotify.com/v1/audio-analysis/6iJUSrA6XoX4FNLGPqzHOv
12Us8e6NFesdkXKf4StU1I,Me & You,76,0.655,0.0861,0.667,https://api.spotify.com/v1/audio-analysis/12Us8e6NFesdkXKf4StU1I
12Us8e6NFesdkXKf4StU1I,Me & You,76,0.655,0.0861,0.667,https://api.spotify.com/v1/audio-analysis/12Us8e6NFesdkXKf4StU1I
5ht9obvnnWeW4eoRtPAoQD,Fact (feat. Lil Uzi Vert),76,0.526,0.181,0.684,https://api.spotify.com/v1/audio-analysis/5ht9obvnnWeW4eoRtPAoQD
5A5ctUcGsRGxBnJSetZyHQ,Splenda Papi,31,0.86,0.00673,0.719,https://api.spotify.com/v1/audio-analysis/5A5ctUcGsRGxBnJSetZyHQ
6w4shTBPfdUh0FRZv7wsF4,Hustla,38,0.556,0.353,0.597,https://api.spotify.com/v1/audio-analysis/6w4shTBPfdUh0FRZv7wsF4
6w4shTBPfdUh0FRZv7wsF4,Hustla,38,0.556,0.353,0.597,https://api.spotify.com/v1/audio-analysis/6w4shTBPfdUh0FRZv7wsF4
6w4shTBPfdUh0FRZv7wsF4,Hustla,38,0.556,0.353,0.597,https://api.spotify.com/v1/audio-analysis/6w4shTBPfdUh0FRZv7wsF4
3Src3SE4wp3E92vX82n83S,Sinners,20,0.322,0.179,0.589,https://api.spotify.com/v1/audio-analysis/3Src3SE4wp3E92vX82n83S
3Src3SE4wp3E92vX82n83S,Sinners,20,0.322,0.179,0.589,https://api.spotify.com/v1/audio-analysis/3Src3SE4wp3E92vX82n83S
3fPZNaoKrRFmZQKj87pBrP,Throw It!,51,0.534,0.0593,0.49,https://api.spotify.com/v1/audio-analysis/3fPZNaoKrRFmZQKj87pBrP
3fPZNaoKrRFmZQKj87pBrP,Throw It!,51,0.534,0.0593,0.49,https://api.spotify.com/v1/audio-analysis/3fPZNaoKrRFmZQKj87pBrP
3fPZNaoKrRFmZQKj87pBrP,Throw It!,51,0.534,0.0593,0.49,https://api.spotify.com/v1/audio-analysis/3fPZNaoKrRFmZQKj87pBrP
3fPZNaoKrRFmZQKj87pBrP,Throw It!,51,0.534,0.0593,0.49,https://api.spotify.com/v1/audio-analysis/3fPZNaoKrRFmZQKj87pBrP
3fPZNaoKrRFmZQKj87pBrP,Throw It!,51,0.534,0.0593,0.49,https://api.spotify.com/v1/audio-analysis/3fPZNaoKrRFmZQKj87pBrP
2cAqVc1Hrry0OpnyOLmsEv,I'm Him,44,0.828,0.133,0.771,https://api.spotify.com/v1/audio-analysis/2cAqVc1Hrry0OpnyOLmsEv
2cAqVc1Hrry0OpnyOLmsEv,I'm Him,44,0.828,0.133,0.771,https://api.spotify.com/v1/audio-analysis/2cAqVc1Hrry0OpnyOLmsEv
0K5gpVyXFRNBJNac53WfHM,Long Live Ce'Aundre,39,0.449,0.614,0.711,https://api.spotify.com/v1/audio-analysis/0K5gpVyXFRNBJNac53WfHM
0K5gpVyXFRNBJNac53WfHM,Long Live Ce'Aundre,39,0.449,0.614,0.711,https://api.spotify.com/v1/audio-analysis/0K5gpVyXFRNBJNac53WfHM
